status,total_count,num_per_page,ticker_id,url
,32082,80,300106,
,23251,80,300108,
,16379,80,300109,
,12407,80,300107,
,28733,80,300110,
,68600,80,300111,
,25208,80,300112,
,24477,80,300113,
,13703,80,300114,
,17553,80,300115,
,30058,80,300116,
,21387,80,300117,
,47426,80,300118,
,18008,80,300119,
,14014,80,300120,
,12099,80,300121,
,15362,80,300122,
,17719,80,300123,
,20981,80,300124,
,13684,80,300125,
,20055,80,300126,
,28078,80,300127,
,19346,80,300128,
,36168,80,300129,
,20809,80,300130,
,22382,80,300131,
,17653,80,300132,
,28238,80,300133,
,36803,80,300134,
,39303,80,300135,
,11582,80,300136,
,35241,80,300137,
,19122,80,300138,
,28909,80,300139,
,16545,80,300140,
,14646,80,300141,
,49838,80,300142,
,47602,80,300143,
,29617,80,300144,
,8854,80,300145,
,45788,80,300146,
,22977,80,300147,
,49507,80,300148,
,20239,80,300149,
,31862,80,300150,
,15523,80,300151,
,39158,80,300152,
,12453,80,300153,
,15649,80,300154,
,24749,80,300155,
,43231,80,300156,
,39506,80,300157,
,17387,80,300158,
,19334,80,300159,
,13169,80,300160,
,33948,80,300161,
,28482,80,300162,
,21594,80,300163,
,18234,80,300164,
,25002,80,300165,
,23560,80,300166,
,12960,80,300167,
,29183,80,300168,
,14292,80,300169,
,26925,80,300170,
,21582,80,300171,
,21418,80,300172,
,16287,80,300173,
,12961,80,300174,
,32418,80,300175,
,11397,80,300176,
,23743,80,300177,
,30261,80,300178,
,21295,80,300179,
,13794,80,300180,
,25734,80,300181,
,10823,80,300182,
,18993,80,300184,
,22374,80,300183,
,52236,80,300185,
,19525,80,300186,
,14241,80,300187,
,26274,80,300188,
,30707,80,300189,
,15443,80,300192,
,12819,80,300190,
,7827,80,300194,
,82404,80,300191,
,23765,80,300197,
,13813,80,300195,
,10108,80,300198,
,10520,80,300196,
,20560,80,300193,
,15185,80,300199,
,20701,80,300200,
,26444,80,300201,
,11086,80,300202,
,18258,80,300203,
,34891,80,300204,
,7943,80,300206,
,22642,80,300205,
,21418,80,300207,
,47341,80,300208,
,14404,80,300209,
,9057,80,300210,
,10150,80,300211,
,20412,80,300212,
,11168,80,300213,
,19735,80,300214,
,20226,80,300215,
,33053,80,300216,
,19298,80,300217,
,9493,80,300218,
,20405,80,300219,
,15673,80,300220,
,16601,80,300221,
,13877,80,300222,
,26935,80,300223,
,20960,80,300224,
,33069,80,300226,
,18582,80,300225,
,19569,80,300227,
,26930,80,300228,
,26422,80,300229,
,11568,80,300230,
,13199,80,300232,
,24828,80,300231,
,37428,80,300233,
,16455,80,300234,
,19893,80,300235,
,10020,80,300236,
,16156,80,300237,
,54938,80,300238,
,28570,80,300239,
,12567,80,300240,
,14865,80,300241,
,13082,80,300242,
,13585,80,300243,
,13225,80,300244,
,27066,80,300245,
,13139,80,300246,
,27643,80,300247,
,24963,80,300248,
,12834,80,300249,
,95744,80,300251,
,11680,80,300252,
,19624,80,300250,
,24527,80,300253,
,14763,80,300254,
,15342,80,300255,
,16194,80,300256,
,11595,80,300257,
,17614,80,300258,
,12225,80,300259,
,14434,80,300260,
,9636,80,300261,
,28964,80,300262,
,15770,80,300263,
,28842,80,300264,
,14357,80,300265,
,12669,80,300266,
,11736,80,300267,
,26392,80,300268,
,15936,80,300269,
,16497,80,300270,
,19698,80,300271,
,17371,80,300272,
,28138,80,300273,
,26392,80,300274,
,13252,80,300275,
,23305,80,300276,
,12154,80,300277,
,14911,80,300279,
,21258,80,300278,
,14133,80,300280,
,8721,80,300281,
,14000,80,300282,
,14213,80,300283,
,18643,80,300284,
,13124,80,300285,
,18092,80,300286,
,16668,80,300287,
,28496,80,300288,
,13558,80,300289,
,15391,80,300290,
,23330,80,300291,
,18388,80,300292,
,19511,80,300293,
,25247,80,300294,
,28063,80,300295,
,21291,80,300296,
,32728,80,300297,
,12970,80,300298,
,15945,80,300299,
,15336,80,300300,
,19444,80,300301,
,10838,80,300302,
,20092,80,300303,
,23057,80,300304,
,9999,80,300305,
,15930,80,300306,
,20690,80,300307,
,10484,80,300308,
,14143,80,300309,
,14649,80,300310,
,22265,80,300311,
,18780,80,300312,
,14708,80,300313,
,18643,80,300314,
,115324,80,300315,
,26312,80,300316,
,10223,80,300317,
,11545,80,300318,
,14097,80,300319,
,10360,80,300320,
,16528,80,300321,
,14366,80,300322,
,17445,80,300323,
,11541,80,300324,
,18738,80,300325,
,13119,80,300326,
,16770,80,300327,
,15057,80,300328,
,28875,80,300329,
,13160,80,300330,
,11384,80,300331,
,16012,80,300332,
,28064,80,300333,
,17608,80,300334,
,11789,80,300335,
,18745,80,300337,
,23744,80,300336,
,16084,80,300338,
,18626,80,300339,
,24050,80,300340,
,13536,80,300341,
,13000,80,300342,
,30463,80,300343,
,13347,80,300344,
,14654,80,300345,
,17072,80,300346,
,17115,80,300347,
,16804,80,300348,
,13900,80,300349,
,15636,80,300350,
,12402,80,300351,
,19212,80,300352,
,18610,80,300353,
,12433,80,300354,
,36869,80,300355,
,12477,80,300356,
,12754,80,300357,
,17522,80,300358,
,41866,80,300359,
,13764,80,300360,
,12753,80,300362,
,14414,80,300363,
,26158,80,300364,
,8105,80,300365,
,8264,80,300366,
,9986,80,300367,
,20635,80,300368,
,14112,80,300369,
,9128,80,300370,
,8327,80,300371,
,10712,80,300372,
,12721,80,300373,
,5844,80,300374,
,11055,80,300375,
,19946,80,300376,
,14677,80,300377,
,10356,80,300378,
,11183,80,300379,
,22987,80,300380,
,5980,80,300381,
,26611,80,300383,
,7624,80,300382,
,13697,80,300384,
,9779,80,300385,
,22291,80,300386,
,10231,80,300387,
,10398,80,300388,
,8019,80,300389,
,5786,80,300390,
,6207,80,300391,
,12874,80,300392,
,8277,80,300393,
,6269,80,300394,
,6424,80,300395,
,8742,80,300396,
,21054,80,300397,
,5902,80,300398,
,16613,80,300399,
,8569,80,300400,
,10533,80,300401,
,10288,80,300402,
,9204,80,300403,
,4652,80,300404,
,5670,80,300405,
,13166,80,300406,
,7487,80,300407,
,6115,80,300409,
,9433,80,300408,
,8571,80,300410,
,10319,80,300411,
,7682,80,300412,
,21591,80,300413,
,5307,80,300414,
,7082,80,300415,
,5959,80,300416,
,6673,80,300417,
,56912,80,300418,
,10038,80,300419,
,4879,80,300420,
,5622,80,300421,
,4220,80,300422,
,4292,80,300423,
,6274,80,300425,
,13160,80,300426,
,7194,80,300424,
,4568,80,300430,
,69149,80,300431,
,6328,80,300432,
,3701,80,300428,
,6325,80,300434,
,5041,80,300437,
,3916,80,300429,
,7242,80,300438,
,7177,80,300435,
,4097,80,300427,
,10382,80,300443,
,6515,80,300442,
,11132,80,300436,
,10616,80,300444,
,4518,80,300445,
,29584,80,300433,
,6617,80,300440,
,9200,80,300439,
,7467,80,300446,
,7703,80,300447,
,7587,80,300448,
,8750,80,300450,
,8659,80,300449,
,10665,80,300441,
,8042,80,300451,
,4877,80,300453,
,4356,80,300452,
,5596,80,300455,
,5355,80,300456,
,5591,80,300457,
,12182,80,300459,
,7097,80,300458,
,6988,80,300460,
,4836,80,300462,
,6690,80,300461,
,5973,80,300463,
,3883,80,300464,
,8826,80,300465,
,10062,80,300466,
,13148,80,300467,
,6988,80,300468,
,7895,80,300469,
,5638,80,300470,
,5361,80,300471,
,3318,80,300472,
,5929,80,300473,
,6015,80,300474,
,5577,80,300476,
,4635,80,300475,
,4214,80,300477,
,3688,80,300478,
,5735,80,300479,
,4556,80,300481,
,11828,80,300480,
,4555,80,300482,
,4065,80,300483,
,7627,80,300484,
,7779,80,300485,
,5930,80,300486,
,4644,80,300487,
,4613,80,300488,
,5154,80,300489,
,3982,80,300490,
,4434,80,300491,
,3951,80,300492,
,6094,80,300493,
,7494,80,300494,
,4861,80,300495,
,18668,80,300496,
,7311,80,300497,
,12136,80,300498,
,7014,80,300499,
,4069,80,300500,
,4557,80,300503,
,6517,80,300502,
,5681,80,300501,
,3499,80,300505,
,5123,80,300506,
,1788,80,300508,
,326079,80,600000,
,1200,80,300509,
,31413,80,600001,
,1879,80,600002,
,8598,80,600003,
,51265,80,600004,
,222717,80,600005,
,87165,80,600006,
,22986,80,600007,
,87389,80,600008,
,53814,80,600009,
,382431,80,600010,
,56441,80,600011,
,31301,80,600012,
,113027,80,600015,
,240449,80,600016,
,70725,80,600017,
,100836,80,600018,
,186829,80,600019,
,70332,80,600020,
,84988,80,600021,
,143033,80,600022,
,63407,80,600023,
,75639,80,600026,
,61394,80,600027,
,371715,80,600028,
,141363,80,600029,
,611979,80,600030,
,152905,80,600031,
,97824,80,600033,
,45373,80,600035,
,158781,80,600036,
,67643,80,600037,
,41762,80,600038,
,86017,80,600039,
,153650,80,600048,
,306510,80,600050,
,56403,80,600051,
,48134,80,600052,
,51658,80,600053,
,21074,80,600054,
,15837,80,600055,
,41503,80,600056,
,63898,80,600057,
,106737,80,600058,
,52804,80,600059,
,126438,80,600060,
,53934,80,600061,
,37993,80,600062,
,75255,80,600063,
,83344,80,600064,
,2035,80,600065,
,46211,80,600066,
,78182,80,600067,
,164936,80,600068,
,100332,80,600069,
,44925,80,600070,
,45298,80,600071,
,110163,80,600072,
,47754,80,600073,
,76063,80,600074,
,55109,80,600075,
,38167,80,600076,
,34668,80,600077,
,96663,80,600078,
,51672,80,600080,
,28500,80,600079,
,28144,80,600081,
,63886,80,600082,
,21551,80,600083,
,44216,80,600084,
,51682,80,600085,
,58979,80,600086,
,111870,80,600087,
,55096,80,600088,
,178416,80,600089,
,64026,80,600090,
,38190,80,600091,
,828,80,600092,
,58633,80,600093,
,48279,80,600094,
,67335,80,600095,
,110268,80,600096,
,25473,80,600097,
,42512,80,600098,
,23390,80,600099,
,156429,80,600100,
,70167,80,600101,
,34105,80,600102,
,75624,80,600103,
,113113,80,600104,
,42327,80,600105,
,72605,80,600106,
,66035,80,600107,
,146415,80,600108,
,105141,80,600109,
,157863,80,600110,
,365862,80,600111,
,112561,80,600112,
,97982,80,600113,
,51616,80,600114,
,116634,80,600115,
,57458,80,600116,
,43155,80,600117,
,92934,80,600118,
,44799,80,600119,
,54737,80,600120,
,31346,80,600121,
,74977,80,600122,
,85710,80,600123,
,60390,80,600125,
,39262,80,600126,
,85824,80,600127,
,69877,80,600128,
,38882,80,600129,
,91169,80,600130,
,36895,80,600131,
,207262,80,600132,
,74347,80,600133,
,52842,80,600135,
,21329,80,600136,
,27463,80,600137,
,57755,80,600138,
,56912,80,600139,
,59711,80,600141,
,82337,80,600143,
,86093,80,600145,
,56990,80,600146,
,23261,80,600148,
,78292,80,600149,
,133857,80,600150,
,77211,80,600151,
,59256,80,600152,
,53879,80,600153,
,58104,80,600155,
,40521,80,600156,
,143400,80,600157,
,244452,80,600158,
,82082,80,600159,
,96471,80,600160,
,84608,80,600161,
,71511,80,600162,
,93117,80,600163,
,41791,80,600165,
,117838,80,600166,
,32518,80,600167,
,32522,80,600168,
,84947,80,600169,
,82862,80,600170,
,61577,80,600171,
,50801,80,600172,
,38252,80,600173,
,82706,80,600175,
,40669,80,600176,
,141969,80,600177,
,33304,80,600178,
,48479,80,600179,
,45877,80,600180,
,7845,80,600181,
,46353,80,600182,
,50363,80,600183,
,27278,80,600184,
,60732,80,600185,
,82631,80,600186,
,76385,80,600187,
,50750,80,600188,
,34880,80,600189,
,34586,80,600190,
,62539,80,600191,
,34422,80,600192,
,93539,80,600193,
,34970,80,600195,
,86940,80,600196,
,38006,80,600197,
,104189,80,600198,
,64031,80,600199,
,222757,80,600200,
,31721,80,600201,
,64740,80,600202,
,58592,80,600203,
,465,80,600205,
,50555,80,600206,
,100149,80,600207,
,88353,80,600208,
,173365,80,600209,
,75485,80,600210,
,17456,80,600211,
,71489,80,600212,
,20586,80,600213,
,50752,80,600215,
,86349,80,600216,
,71469,80,600217,
,49106,80,600218,
,98676,80,600219,
,118377,80,600220,
,165092,80,600221,
,41953,80,600222,
,33342,80,600223,
,53540,80,600225,
,56957,80,600226,
,71349,80,600227,
,264299,80,600228,
,76567,80,600229,
,36321,80,600230,
,57005,80,600231,
,47060,80,600232,
,54940,80,600233,
,25546,80,600235,
,81071,80,600234,
,64517,80,600237,
,63553,80,600236,
,41681,80,600238,
,49802,80,600240,
,65268,80,600239,
,27029,80,600241,
,44418,80,600242,
,41861,80,600243,
,52410,80,600246,
,36720,80,600248,
,84944,80,600249,
,27109,80,600250,
,89515,80,600247,
,56697,80,600251,
,125995,80,600252,
,21608,80,600253,
,108504,80,600255,
,165483,80,600256,
,68783,80,600257,
,30363,80,600258,
,113086,80,600260,
,114046,80,600259,
,32283,80,600261,
,24414,80,600262,
,13986,80,600263,
,23224,80,600265,
,76305,80,600266,
,45619,80,600267,
,30626,80,600268,
,105063,80,600269,
,61702,80,600270,
,71541,80,600271,
,33998,80,600272,
,68315,80,600273,
,58950,80,600275,
,20017,80,600276,
,69724,80,600277,
,40278,80,600278,
,35383,80,600280,
,48525,80,600279,
,29828,80,600281,
,51936,80,600282,
,41261,80,600283,
,43383,80,600284,
,38020,80,600285,
,426,80,600286,
,43579,80,600287,
,92748,80,600288,
,61726,80,600289,
,48996,80,600290,
,63413,80,600291,
,41202,80,600292,
,40238,80,600295,
,57507,80,600293,
,410,80,600296,
,36590,80,600297,
,30040,80,600298,
,80584,80,600299,
,160114,80,600300,
,39776,80,600301,
,80575,80,600303,
,20216,80,600305,
,28341,80,600302,
,26003,80,600306,
,60775,80,600307,
,76016,80,600308,
,43077,80,600309,
,38527,80,600310,
,118865,80,600311,
,55897,80,600312,
,35437,80,600313,
,35091,80,600315,
,72477,80,600316,
,38997,80,600318,
,96136,80,600317,
,36240,80,600319,
,105740,80,600320,
,56750,80,600321,
,61868,80,600322,
,41353,80,600323,
,86257,80,600325,
,80193,80,600326,
,44885,80,600327,
,26714,80,600329,
,56217,80,600328,
,83650,80,600330,
,111086,80,600331,
,211206,80,600332,
,65538,80,600333,
,47930,80,600335,
,60621,80,600336,
,34170,80,600337,
,37411,80,600338,
,65269,80,600339,
,48171,80,600340,
,38325,80,600343,
,32004,80,600345,
,53548,80,600346,
,96427,80,600348,
,86830,80,600350,
,52392,80,600351,
,99486,80,600352,
,32432,80,600353,
,46345,80,600354,
,47521,80,600355,
,27718,80,600356,
,12521,80,600357,
,30956,80,600358,
,52317,80,600359,
,55327,80,600360,
,43233,80,600361,
,111543,80,600362,
,57787,80,600363,
,39833,80,600365,
,70391,80,600366,
,44874,80,600367,
,51970,80,600368,
,78599,80,600369,
,26278,80,600370,
,42191,80,600371,
,41410,80,600372,
,63159,80,600373,
,49007,80,600375,
,84609,80,600376,
,24396,80,600377,
,28518,80,600378,
,30897,80,600379,
,68555,80,600380,
,208545,80,600381,
,79116,80,600382,
,130205,80,600383,
,42524,80,600385,
,33054,80,600386,
,40458,80,600387,
,70762,80,600388,
,31638,80,600389,
,60845,80,600390,
,36914,80,600391,
,80511,80,600392,
,29873,80,600393,
,52712,80,600395,
,55316,80,600396,
,53961,80,600397,
,56747,80,600398,
,73395,80,600399,
,52108,80,600400,
,220077,80,600401,
,32780,80,600403,
,62037,80,600405,
,45992,80,600406,
,68274,80,600408,
,60650,80,600409,
,77008,80,600410,
,91432,80,600415,
,21926,80,600419,
,34561,80,600416,
,131138,80,600418,
,21050,80,600421,
,25915,80,600422,
,31607,80,600423,
,54863,80,600425,
,67813,80,600428,
,86435,80,600429,
,21329,80,600420,
,62053,80,600432,
,58943,80,600433,
,115805,80,600435,
,40405,80,600426,
,34583,80,600436,
,52072,80,600438,
,49831,80,600439,
,25096,80,600444,
,62253,80,600446,
,52910,80,600448,
,71595,80,600449,
,18542,80,600452,
,19302,80,600455,
,62461,80,600456,
,59382,80,600458,
,32276,80,600459,
,42032,80,600460,
,31006,80,600461,
,31940,80,600462,
,30647,80,600463,
,97195,80,600466,
,47832,80,600467,
,18659,80,600468,
,67711,80,600469,
,86666,80,600470,
,489,80,600472,
,22862,80,600475,
,25344,80,600476,
,62986,80,600477,
,57054,80,600478,
,22418,80,600479,
,38691,80,600480,
,86553,80,600482,
,54065,80,600483,
,40791,80,600481,
,53678,80,600485,
,27201,80,600486,
,44290,80,600487,
,33888,80,600488,
,186144,80,600489,
,43610,80,600490,
,43219,80,600491,
,37705,80,600493,
,71126,80,600495,
,41407,80,600496,
,70801,80,600497,
,43630,80,600498,
,59390,80,600500,
,35223,80,600499,
,61462,80,600501,
,66937,80,600502,
,233176,80,600503,
,24102,80,600505,
,46571,80,600506,
,50473,80,600507,
,33759,80,600508,
,60501,80,600509,
,35052,80,600510,
,21587,80,600511,
,53815,80,600512,
,44747,80,600513,
,140876,80,600516,
,35759,80,600517,
,64874,80,600515,
,132561,80,600518,
,139064,80,600519,
,25352,80,600520,
,33489,80,600521,
,81352,80,600522,
,36545,80,600523,
,34878,80,600525,
,45310,80,600526,
,49093,80,600527,
,38836,80,600529,
,116051,80,600528,
,26707,80,600530,
,58190,80,600531,
,59502,80,600532,
,52897,80,600533,
,27111,80,600535,
,53707,80,600536,
,75700,80,600537,
,36165,80,600538,
,39839,80,600539,
,42063,80,600540,
,54656,80,600543,
,97423,80,600545,
,60380,80,600546,
,173723,80,600547,
,29263,80,600548,
,76630,80,600549,
,100558,80,600550,
,50289,80,600551,
,20638,80,600552,
,22287,80,600553,
,85040,80,600555,
,83246,80,600556,
,27114,80,600557,
,36235,80,600558,
,18432,80,600559,
,26687,80,600560,
,24011,80,600561,
,40510,80,600562,
,29333,80,600563,
,35187,80,600566,
,72606,80,600565,
,154195,80,600567,
,71541,80,600568,
,70279,80,600569,
,77254,80,600570,
,38563,80,600571,
,58688,80,600572,
,23488,80,600573,
,47013,80,600575,
,66756,80,600576,
,45931,80,600577,
,40881,80,600578,
,26732,80,600579,
,58823,80,600580,
,44358,80,600581,
,28791,80,600582,
,115103,80,600583,
,86538,80,600584,
,98122,80,600585,
,79820,80,600586,
,20992,80,600587,
,65816,80,600588,
,39930,80,600589,
,37368,80,600590,
,13755,80,600591,
,39362,80,600592,
,18516,80,600593,
,17357,80,600594,
,62228,80,600595,
,79857,80,600596,
,42638,80,600597,
,129971,80,600598,
,96299,80,600599,
,27016,80,600600,
,122966,80,600601,
,73270,80,600602,
,54860,80,600603,
,35092,80,600604,
,14223,80,600605,
,97711,80,600606,
,14092,80,600607,
,35375,80,600608,
,73945,80,600609,
,72393,80,600610,
,98468,80,600611,
,34343,80,600612,
,26135,80,600613,
,75979,80,600614,
,22112,80,600615,
,33321,80,600616,
,17115,80,600617,
,23858,80,600619,
,32342,80,600618,
,87821,80,600620,
,41815,80,600621,
,59172,80,600622,
,30072,80,600623,
,72866,80,600624,
,167,80,600625,
,65935,80,600626,
,5554,80,600627,
,52881,80,600628,
,21208,80,600629,
,98665,80,600630,
,52245,80,600631,
,34,80,600632,
,69249,80,600633,
,58352,80,600634,
,144799,80,600635,
,88200,80,600636,
,115903,80,600637,
,71131,80,600638,
,40880,80,600639,
,76626,80,600640,
,48608,80,600641,
,86401,80,600642,
,111516,80,600643,
,47976,80,600644,
,52,80,600646,
,71915,80,600645,
,23301,80,600647,
,72202,80,600648,
,74422,80,600649,
,39339,80,600650,
,71209,80,600651,
,128697,80,600652,
,88783,80,600653,
,47061,80,600654,
,65637,80,600655,
,90777,80,600656,
,52379,80,600657,
,27821,80,600658,
,247,80,600659,
,60746,80,600660,
,27399,80,600661,
,58316,80,600662,
,53851,80,600663,
,103560,80,600664,
,45084,80,600665,
,41893,80,600666,
,62527,80,600667,
,68988,80,600668,
,83,80,600669,
,61,80,600670,
,17779,80,600671,
,425,80,600672,
,51278,80,600673,
,69999,80,600674,
,83900,80,600675,
,43613,80,600676,
,71086,80,600677,
,64377,80,600678,
,28735,80,600679,
,41713,80,600680,
,35514,80,600681,
,39868,80,600682,
,32190,80,600683,
,58718,80,600684,
,48618,80,600685,
,50461,80,600686,
,44249,80,600687,
,147599,80,600688,
,34881,80,600689,
,91284,80,600690,
,78640,80,600691,
,72400,80,600692,
,31506,80,600693,
,80953,80,600694,
,33600,80,600695,
,127322,80,600696,
,16983,80,600697,
,81449,80,600698,
,45885,80,600699,
,613,80,600700,
,87702,80,600701,
,47655,80,600702,
,76729,80,600703,
,97830,80,600704,
,265366,80,600705,
,25742,80,600706,
,38298,80,600707,
,50325,80,600708,
,97,80,600709,
,51189,80,600710,
,78336,80,600711,
,39580,80,600712,
,51314,80,600713,
,42880,80,600714,
,42187,80,600715,
,49345,80,600716,
,137647,80,600717,
,71840,80,600718,
,32551,80,600719,
,66467,80,600720,
,25265,80,600721,
,47060,80,600722,
,47399,80,600723,
,38254,80,600724,
,37368,80,600725,
,112272,80,600726,
,61527,80,600727,
,49422,80,600728,
,39047,80,600729,
,51136,80,600730,
,28889,80,600731,
,69200,80,600732,
,48359,80,600733,
,52115,80,600734,
,41828,80,600735,
,58650,80,600736,
,91526,80,600737,
,44554,80,600738,
,124921,80,600739,
,75272,80,600740,
,58063,80,600741,
,60620,80,600742,
,46246,80,600743,
,77298,80,600744,
,32832,80,600745,
,33012,80,600746,
,75592,80,600747,
,42127,80,600748,
,37124,80,600749,
,38865,80,600750,
,222,80,600752,
,65505,80,600751,
,39026,80,600753,
,123637,80,600755,
,87397,80,600756,
,34053,80,600754,
,53588,80,600757,
,33103,80,600758,
,73314,80,600759,
,62414,80,600760,
,37987,80,600761,
,685,80,600762,
,20890,80,600763,
,38629,80,600764,
,105124,80,600765,
,23809,80,600766,
,58782,80,600767,
,23891,80,600768,
,28646,80,600769,
,90693,80,600770,
,24174,80,600771,
,247,80,600772,
,65390,80,600773,
,35966,80,600774,
,25223,80,600775,
,48008,80,600776,
,56828,80,600777,
,34572,80,600778,
,89774,80,600779,
,34914,80,600780,
,15001,80,600781,
,35946,80,600782,
,119114,80,600783,
,78924,80,600784,
,42970,80,600785,
,1693,80,600786,
,64008,80,600787,
,358,80,600788,
,84711,80,600789,
,63105,80,600790,
,39316,80,600791,
,41190,80,600792,
,25282,80,600793,
,33397,80,600794,
,198060,80,600795,
,35351,80,600796,
,104063,80,600797,
,35126,80,600798,
,256,80,600799,
,73684,80,600800,
,39342,80,600801,
,50839,80,600802,
,39852,80,600803,
,110080,80,600804,
,86490,80,600805,
,50046,80,600806,
,71781,80,600807,
,134509,80,600808,
,36671,80,600809,
,51156,80,600810,
,163436,80,600811,
,56854,80,600812,
,42,80,600813,
,30949,80,600814,
,50194,80,600815,
,78641,80,600816,
,42269,80,600817,
,39115,80,600818,
,20954,80,600819,
,67486,80,600820,
,37913,80,600821,
,46195,80,600822,
,49257,80,600823,
,37160,80,600824,
,56698,80,600825,
,36017,80,600826,
,52245,80,600827,
,26144,80,600828,
,44056,80,600829,
,78200,80,600830,
,55990,80,600831,
,115904,80,600832,
,23206,80,600833,
,29413,80,600834,
,36698,80,600835,
,86033,80,600836,
,272734,80,600837,
,63106,80,600838,
,296543,80,600839,
,4927,80,600840,
,13736,80,600841,
,3607,80,600842,
,16726,80,600843,
,41442,80,600844,
,12420,80,600845,
,82697,80,600846,
,16171,80,600847,
,23771,80,600848,
,26835,80,600850,
,96776,80,600851,
,260,80,600852,
,50261,80,600853,
,69685,80,600854,
,80669,80,600855,
,31594,80,600856,
,31840,80,600857,
,29924,80,600858,
,41600,80,600859,
,24605,80,600860,
,46911,80,600861,
,66979,80,600862,
,76121,80,600863,
,78267,80,600864,
,31609,80,600865,
,45060,80,600866,
,71833,80,600867,
,324685,80,600868,
,56202,80,600869,
,47613,80,600870,
,67287,80,600872,
,85173,80,600871,
,87161,80,600873,
,43944,80,600874,
,126165,80,600875,
,51491,80,600876,
,56943,80,600877,
,112,80,600878,
,125457,80,600879,
,102519,80,600880,
,100748,80,600881,
,51289,80,600882,
,34552,80,600883,
,75433,80,600884,
,41589,80,600885,
,91228,80,600886,
,152448,80,600887,
,32241,80,600888,
,41989,80,600889,
,34391,80,600890,
,117066,80,600891,
,16599,80,600892,
,112552,80,600893,
,42661,80,600894,
,77137,80,600895,
,61299,80,600896,
,24488,80,600897,
,104651,80,600898,
,734,80,600899,
,183658,80,600900,
,18262,80,600917,
,40477,80,600958,
,49684,80,600959,
,32199,80,600960,
,49125,80,600961,
,34522,80,600962,
,68864,80,600963,
,60270,80,600965,
,49985,80,600966,
,49838,80,600967,
,53977,80,600970,
,15069,80,600969,
,39825,80,600971,
,43930,80,600973,
,41326,80,600975,
,20930,80,600976,
,77267,80,600978,
,40207,80,600979,
,34319,80,600980,
,45501,80,600981,
,33814,80,600982,
,29135,80,600983,
,19122,80,600984,
,25018,80,600985,
,40708,80,600986,
,42707,80,600987,
,66209,80,600988,
,18950,80,600990,
,16458,80,600991,
,27616,80,600992,
,28225,80,600993,
,38765,80,600995,
,22726,80,600998,
,59776,80,600997,
,73218,80,600999,
,75415,80,601000,
,62488,80,601001,
,97395,80,601002,
,32337,80,601003,
,58615,80,601005,
,150806,80,601006,
,45915,80,601007,
,96801,80,601009,
,64903,80,601010,
,78230,80,601008,
,33995,80,601011,
,23182,80,601015,
,87971,80,601018,
,29824,80,601016,
,58068,80,601012,
,4712,80,601020,
,13424,80,601021,
,26035,80,601028,
,40287,80,601038,
,26392,80,601058,
,28252,80,601069,
,163193,80,601088,
,40472,80,601098,
,121017,80,601099,
,16067,80,601100,
,37754,80,601101,
,178582,80,601106,
,116519,80,601111,
,18629,80,601113,
,60894,80,601107,
,93315,80,601117,
,18756,80,601116,
,130615,80,601118,
,16559,80,601126,
,12816,80,601137,
,25335,80,601139,
,44074,80,601155,
,49856,80,601158,
,234404,80,601166,
,161847,80,601168,
,119398,80,601169,
,29211,80,601177,
,71500,80,601179,
,218803,80,601186,
,26873,80,601188,
,16001,80,601199,
,45246,80,601198,
,24234,80,601208,
,45076,80,601211,
,139559,80,601216,
,20713,80,601218,
,20344,80,601222,
,25446,80,601225,
,19079,80,601226,
,38466,80,601231,
,37744,80,601238,
,54841,80,601233,
,81941,80,601258,
,48440,80,601268,
,197619,80,601288,
,203520,80,601299,
,32975,80,601311,
,14365,80,601313,
,325851,80,601318,
,140284,80,601328,
,131124,80,601333,
,36485,80,601336,
,12420,80,601368,
,19672,80,601339,
,37983,80,601369,
,86391,80,601377,
,27662,80,601388,
,295810,80,601390,
,214428,80,601398,
,36241,80,601518,
,18646,80,601515,
,113103,80,601519,
,62203,80,601555,
,85539,80,601558,
,12355,80,601567,
,22848,80,601566,
,12725,80,601579,
,48429,80,601636,
,250125,80,601618,
,92839,80,601628,
,78347,80,601666,
,90864,80,601601,
,185844,80,601600,
,357930,80,601668,
,67619,80,601607,
,20854,80,601616,
,77051,80,601608,
,184387,80,601669,
,63777,80,601633,
,15386,80,601677,
,73016,80,601588,
,92335,80,601688,
,43163,80,601678,
,22645,80,601599,
,18931,80,601689,
,60690,80,601699,
,27914,80,601700,
,47036,80,601717,
,124353,80,601718,
,133152,80,601727,
,575759,80,601766,
,48640,80,601777,
,125416,80,601788,
,36732,80,601789,
,27649,80,601798,
,14150,80,601799,
,77089,80,601800,
,28364,80,601801,
,53329,80,601808,
,126082,80,601818,
,383514,80,601857,
,125235,80,601866,
,24079,80,601877,
,32216,80,601888,
,89827,80,601880,
,79130,80,601872,
,49944,80,601886,
,85501,80,601898,
,47866,80,601890,
,339601,80,601899,
,50926,80,601908,
,11929,80,601900,
,96479,80,601918,
,154947,80,601901,
,234614,80,601919,
,85418,80,601928,
,60287,80,601929,
,51588,80,601933,
,147062,80,601939,
,108087,80,601958,
,28983,80,601965,
,21176,80,601968,
,86929,80,601985,
,17370,80,601969,
,226872,80,601988,
,339617,80,601989,
,58032,80,601991,
,52184,80,601992,
,82106,80,601998,
,39585,80,601996,
,28626,80,601999,
,92292,80,603000,
,24463,80,603001,
,36617,80,603002,
,23259,80,603003,
,13520,80,603005,
,9932,80,603006,
,13536,80,603008,
,9596,80,603009,
,6171,80,603010,
